Id,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q14,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q30,Q31,Q32,Q33,ppage,educ,race,gender,income_cat,voter_category
1745,1,1,1,1,3,1,2,1,2,3,2,2,2,4,1,1,3,1,1,1,1,1,-1,1,3,1,4,2,2,2,4,2,2,2,1,1,1,3,3,2,2,2,2,2,2,1,2,2,1,3,2,3,2,1,1,3,2,2,2,2,2,2,2,1,2,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,60,Some college,White,Female,$40-75k,always
1746,1,1,2,1,2,2,1,1,1,1,2,3,4,2,1,2,3,2,2,2,3,2,2,1,3,1,2,3,2,2,2,3,4,2,2,1,3,3,4,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,3,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,2,1,2,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,35,College,White,Male,$125k or more,sporadic
1747,1,1,2,1,1,1,1,1,2,1,2,3,4,1,1,1,3,2,3,3,3,4,1,1,1,1,1,4,2,2,4,4,4,1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,5,5,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,66,High school or less,White,Female,$75-125k,always
1748,1,1,1,1,1,1,1,1,1,1,3,4,2,1,1,1,4,2,2,2,4,3,1,1,4,1,2,2,2,1,2,1,3,1,1,3,2,4,1,2,1,2,2,2,1,1,2,1,2,1,5,1,1,1,3,3,2,2,1,2,2,2,2,2,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,3,3,1,1,1,1,1,1,1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,48,College,White,Female,$75-125k,always
1749,1,1,1,1,3,1,2,1,2,2,1,2,2,4,3,2,1,1,1,2,2,4,2,1,2,2,3,3,2,1,3,1,2,2,1,2,2,4,4,2,2,2,2,1,2,2,2,2,2,5,1,1,2,1,1,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,1,1,-1,-1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,71,Some college,White,Female,$75-125k,always
1750,1,1,1,1,1,1,1,1,2,1,3,4,4,2,1,3,4,1,1,1,3,4,1,1,2,2,1,4,2,3,3,3,4,1,3,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,5,1,3,2,4,4,2,2,2,1,2,1,2,2,2,2,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,,,,,,,,,,1,1.0,,,78,College,White,Female,Less than $40k,sporadic
1751,1,2,-1,2,2,2,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,-1,,,-1.0,29,College,Other/Mixed,Female,$40-75k,sporadic
1752,1,1,1,3,3,1,1,1,2,4,4,2,3,2,1,1,3,2,2,3,2,3,2,2,3,2,4,4,2,1,4,4,3,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,-1,1,1,-1,-1,1,1,,3,1,3,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,2.0,52,College,Other/Mixed,Male,$75-125k,always
1753,1,1,1,1,2,1,1,2,2,4,1,1,2,4,4,2,1,2,1,1,2,2,3,1,2,1,4,3,2,1,2,2,2,2,1,1,3,4,4,2,2,2,2,2,2,1,1,2,2,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,1,-1,-1,-1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,81,College,White,Female,$40-75k,sporadic
1754,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,3,1,4,4,3,4,4,4,3,2,2,2,3,2,3,2,2,2,2,2,2,1,2,2,2,3,3,2,3,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,2,2,2.0,1,2,2,4,2,2,2,2,2,2,,,,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,5,,,-1.0,34,High school or less,White,Male,$40-75k,rarely/never
1755,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,3,4,1,1,1,4,1,4,1,3,1,1,4,4,4,4,4,4,1,4,1,4,3,4,2,2,2,2,2,2,1,2,2,2,2,4,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,4,,,1.0,54,Some college,White,Male,$125k or more,rarely/never
1756,1,3,2,2,2,1,1,1,1,2,2,1,1,3,1,2,2,4,4,4,2,2,4,2,3,1,3,3,2,2,3,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,1,-1,1,1,-1,-1,2,2,7.0,1,1,2,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,2.0,,,58,Some college,Black,Male,$75-125k,rarely/never
1757,1,1,1,1,3,1,2,1,1,3,3,1,3,4,2,3,1,1,2,2,2,2,2,1,3,1,2,3,2,1,2,2,2,1,2,1,3,4,4,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,4,3,2,2,2,2,2,2,2,1,2,2,1,1,1,-1,1,1,1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,5,,,2.0,77,College,White,Female,$40-75k,rarely/never
1758,1,1,1,2,2,1,1,1,2,1,2,3,3,1,1,3,3,2,2,2,4,4,1,1,3,2,1,2,2,4,2,2,4,1,1,1,4,4,4,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,,1,3,2,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,53,College,White,Male,$40-75k,sporadic
1759,1,1,1,1,4,1,1,1,1,4,1,1,3,4,2,2,1,1,1,3,1,2,2,1,3,1,4,2,3,2,2,1,2,2,2,1,1,4,4,2,2,1,2,2,2,2,2,2,2,5,1,3,2,1,2,1,2,2,2,2,2,2,1,2,2,2,-1,1,1,1,1,1,-1,1,-1,-1,1,1,,2,1,1,1,1,1,2,1,2,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,69,College,White,Female,$75-125k,always
1760,1,2,1,1,3,1,1,1,1,2,3,3,3,4,1,3,3,1,1,1,1,1,1,1,2,2,2,2,2,3,2,1,4,2,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,1,5,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,1,1,-1,-1,1,1,,1,2,3,3,2,2,2,2,2,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,,,29,College,White,Female,$75-125k,rarely/never
1761,1,1,1,2,1,1,1,1,2,3,2,3,4,1,1,2,3,1,2,3,1,2,4,1,3,2,1,3,-1,2,3,2,4,1,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,,1,3,2,1,2,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,80,Some college,White,Female,$75-125k,rarely/never
1762,1,1,2,2,4,1,3,3,2,4,1,1,1,4,2,1,2,1,1,3,4,2,2,1,3,1,2,2,1,1,2,1,2,3,1,-1,-1,-1,-1,2,2,2,2,1,1,2,2,2,2,5,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,,2,1,2,1,1,1,2,2,2,2,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,23,High school or less,White,Male,Less than $40k,always
1763,1,1,2,2,3,1,3,2,1,4,2,1,2,3,3,2,2,2,2,2,3,3,2,1,3,1,2,2,2,2,2,2,2,2,1,2,2,3,4,2,2,2,2,2,2,1,2,2,2,5,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,,2,2,2,1,1,1,1,1,2,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,49,College,Hispanic,Male,$75-125k,sporadic
1764,1,-1,1,1,1,1,1,1,1,1,2,4,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,3,1,4,1,4,4,1,1,1,4,4,4,2,2,2,2,1,2,2,2,1,2,1,5,1,1,1,1,4,2,2,1,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,1,1,2,2,2,2,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,28,Some college,White,Male,Less than $40k,rarely/never
1765,1,1,3,1,1,2,1,1,1,1,3,4,4,1,1,2,4,4,4,4,4,4,4,1,4,1,1,4,3,-1,3,4,4,1,3,1,4,1,4,2,2,2,2,2,2,2,2,2,2,1,3,1,2,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,2,1,2,2,2,2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,56,High school or less,White,Male,$75-125k,rarely/never
1766,1,1,2,4,1,2,1,1,1,-1,1,1,4,2,1,1,1,4,4,4,4,4,4,1,3,1,4,4,4,4,4,4,4,4,4,2,4,3,3,2,2,2,2,2,2,2,2,2,2,5,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,1,1,1,1,-1,1,1,,2,3,3,3,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2,,1.0,,37,Some college,Black,Male,$40-75k,rarely/never
1767,1,1,1,1,1,1,2,1,1,1,3,2,3,3,3,2,1,1,1,1,2,2,1,1,4,1,4,2,2,2,2,3,2,3,2,1,3,4,4,2,1,2,2,2,2,1,1,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,70,Some college,Black,Female,$40-75k,always
1768,1,2,4,3,3,2,4,4,3,4,3,2,2,4,1,1,4,4,4,4,4,3,4,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1,2,1,1,1,1,5,5,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,,3,1,3,1,1,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,2.0,52,High school or less,White,Male,Less than $40k,sporadic
1769,1,1,3,1,3,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,4,3,3,1,3,3,3,3,1,1,4,4,4,2,2,1,2,1,2,1,1,1,2,-1,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,1,-1,1,1,1,-1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,73,Some college,Other/Mixed,Male,$75-125k,sporadic
1770,1,2,1,2,2,1,2,1,1,1,2,3,3,3,1,3,2,1,1,2,4,3,2,1,2,2,2,2,2,2,2,3,3,2,2,1,4,4,4,2,2,2,2,2,2,1,2,2,2,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,,1,3,2,1,1,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,62,College,White,Male,$125k or more,rarely/never
1771,1,1,1,2,1,1,1,1,2,3,2,2,3,2,1,2,3,3,3,3,4,3,1,2,3,1,2,3,2,2,1,2,3,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,2,1,2,1,2,1,2,1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,66,Some college,White,Male,$40-75k,sporadic
1772,1,1,2,1,1,1,1,1,2,1,3,4,4,2,1,3,3,1,1,1,4,1,1,1,2,2,1,2,2,2,2,2,4,1,3,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,5,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,66,High school or less,White,Female,$125k or more,sporadic
1773,1,1,1,1,3,1,2,1,1,-1,2,1,1,-1,3,3,3,1,1,2,2,2,2,1,4,1,4,2,2,2,3,2,2,2,2,1,3,4,4,2,2,-1,2,2,2,1,2,2,2,-1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,1,-1,-1,1,1,,2,2,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,-1.0,,48,College,Black,Female,$125k or more,sporadic
1774,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,4,1,-1,1,1,2,2,3,3,1,-1,-1,-1,-1,-1,-1,1,4,2,4,1,1,-1,-1,-1,-1,2,1,1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,7.0,-1,-1,-1,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,,,-1.0,30,High school or less,White,Male,Less than $40k,rarely/never
1775,1,2,1,2,3,1,2,2,1,2,2,3,2,3,3,3,2,2,2,2,3,2,2,1,3,1,2,3,2,2,2,2,2,2,1,1,4,3,4,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,,3,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,60,College,White,Male,$125k or more,rarely/never
1776,1,1,3,2,2,1,1,1,1,1,2,1,4,3,3,3,2,2,2,2,3,2,3,1,3,1,3,2,3,2,3,2,3,2,3,1,4,4,4,2,2,2,2,2,2,1,2,2,2,1,3,2,1,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,1,-1,-1,1,-1,1,1,,2,3,3,1,2,1,2,1,2,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,62,High school or less,White,Female,$40-75k,sporadic
1777,1,1,2,2,3,1,2,1,2,1,1,1,2,4,2,2,2,2,2,2,2,1,2,1,3,1,4,2,2,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,2,1,2,3,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,,2,1,3,1,1,2,2,2,2,2,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,39,High school or less,Hispanic,Male,$40-75k,rarely/never
1778,1,1,1,2,2,1,1,1,1,2,3,1,1,4,2,2,3,2,2,2,3,2,3,2,2,1,3,3,2,1,2,2,2,2,2,1,3,4,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,-1,3,2,2,2,2,2,2,2,1,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,2,2,3,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,79,High school or less,White,Male,$40-75k,always
1779,1,1,1,1,1,1,1,1,1,4,2,3,4,2,1,1,3,1,1,1,4,3,1,1,4,2,1,4,1,3,2,3,4,1,2,1,4,4,4,2,2,2,2,2,2,1,2,2,2,1,5,2,1,1,3,4,2,2,2,2,2,2,2,1,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,59,Some college,White,Female,$40-75k,always
1780,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,3,1,2,2,1,2,3,1,3,1,1,4,2,4,3,3,4,1,4,2,4,3,4,2,2,2,2,1,2,2,2,2,2,1,3,1,1,2,4,4,2,2,2,2,2,2,2,1,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,59,Some college,White,Male,Less than $40k,always
1781,1,4,4,4,4,2,4,4,2,1,4,2,3,4,3,3,2,4,4,4,3,3,3,-1,4,-1,4,4,3,2,4,2,2,2,2,-1,-1,-1,-1,2,1,2,2,2,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1.0,-1,-1,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,5,,,-1.0,59,High school or less,Hispanic,Female,$75-125k,rarely/never
1782,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,3,3,1,1,2,4,4,1,1,-1,2,1,3,2,3,3,4,4,2,2,1,3,4,4,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,67,College,White,Female,Less than $40k,always
1783,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,3,1,1,1,1,1,2,1,1,1,2,1,4,4,4,4,1,3,2,-1,2,-1,-1,-1,-1,1,1,1,2,2,2,2,1,1,2,5,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,60,High school or less,Hispanic,Male,$125k or more,rarely/never
1784,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,1,4,1,4,4,4,1,4,4,4,4,4,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,2,-1,1,-1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,3,,,2.0,38,High school or less,Black,Male,Less than $40k,rarely/never
1785,1,1,3,2,2,1,1,1,1,2,2,3,3,2,1,2,2,3,2,2,3,3,3,2,3,1,4,4,4,3,4,4,4,3,2,2,4,3,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,-1,-1,-1,1,1,,3,2,2,1,1,1,2,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,41,College,White,Male,$75-125k,sporadic
1786,1,1,1,2,2,1,1,1,1,2,3,1,2,4,3,3,2,1,1,1,2,2,2,1,3,1,3,3,1,2,2,2,2,2,1,3,2,3,4,2,2,2,2,2,2,1,2,2,2,5,2,3,2,3,3,2,2,2,2,2,2,2,2,2,1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,2,3,3,1,1,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,57,Some college,White,Female,$125k or more,sporadic
1787,1,1,2,3,1,1,2,2,2,3,2,2,2,2,2,3,2,3,3,3,4,2,2,2,4,2,2,3,1,2,2,2,2,2,3,2,2,3,4,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,2,2,3,1,2,2,2,2,2,2,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,47,College,Other/Mixed,Male,$125k or more,sporadic
1788,1,2,4,2,2,2,2,2,2,4,3,2,2,2,1,2,3,2,2,2,3,2,2,2,4,1,4,4,3,3,4,3,4,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2.0,3,-1,2,4,2,2,2,2,2,2,,,,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,,,-1.0,54,Some college,White,Male,$125k or more,rarely/never
1789,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,1,2,2,2,2,2,2,1,2,1,3,3,3,3,3,3,2,3,2,2,4,4,4,1,1,1,2,2,2,2,2,2,2,1,4,2,1,1,2,4,2,2,2,2,2,2,1,1,2,2,-1,1,1,1,1,1,1,-1,1,-1,1,1,,3,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,2.0,,61,Some college,Black,Female,$40-75k,always
1790,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,4,4,1,1,1,4,1,1,1,3,1,2,2,2,2,3,2,4,3,2,1,2,3,4,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,1,1,1,1,1,1,2,2,2,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,39,College,Black,Male,$75-125k,sporadic
1791,1,1,1,1,3,1,2,1,2,2,2,1,1,4,4,4,1,1,1,1,1,1,1,1,2,1,3,3,3,1,2,1,1,3,1,1,2,4,4,2,1,2,2,2,2,1,2,2,2,5,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,74,High school or less,White,Female,Less than $40k,always
1792,1,1,3,1,3,1,3,2,1,1,2,4,4,1,1,1,4,1,1,1,1,1,1,2,4,1,4,4,4,4,4,4,4,4,3,4,4,2,4,2,2,2,2,2,2,2,2,2,2,4,4,1,4,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,,1,3,1,1,1,1,1,1,1,2,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,33,Some college,White,Male,$40-75k,sporadic
1793,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,1,1,1,1,1,4,4,1,2,4,1,4,4,3,4,4,4,4,1,1,1,4,4,4,2,2,2,2,2,2,1,2,2,2,1,3,1,4,4,4,4,2,2,2,2,2,2,1,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,3,3,4,2,2,1,2,1,2,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,3,,,1.0,38,Some college,Hispanic,Male,$75-125k,sporadic
